oare_id,sentence_uuid,transliteration,transliteration_with_annotations,translation
bfa59a22-70bf-49cb-941e-5ed526527a20,,KIŠIB ba-ba-zu-a DUMU šu-a-nim KIŠIB DU₁₀-ṣí-li-a-šur DUMU a-li-li KIŠIB šu-IŠTAR DUMU a-šùr-lá-ma-sí a-na a-wa-tim a-ni-a-tim kà-ru-um du-ur-ḫu-mì-it i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in,,"Seal of Babazua son of Šu-Anum, seal of Ṭāb-ṣill-Aššur son of Ali-ilī, seal of Šu-Ištar son of Aššur-lamassī. The Durhumit colony gave us for these proceedings and we gave our testimony before Aššur’s dagger."
bfa91e0e-96c6-48b2-878b-eb50fce3e535,,GÍN KÙ.BABBAR i-ṣé-er ga-lu ù ku-lu-ma-an pé-ru-wa i-šu i-na ša-tim ša-tim 6 GÍN.TA KÙ.BABBAR i-ša-qú-lu IGI ki-li-nu-ma-an,,18 shekels of silver Galu and Kuluman owe to Peruwa. In successive years they will pay each time 6 shekels In the presence of Kilinuman.
c048ccc5-e069-4c74-81b8-63332b1c1db5,,ṭup-pá-am ša 3 ma-na 15 GÍN KÙ.BABBAR ša ḫu-bu-ul a-nu-li a-na a-gi-a DUMU PUZUR₄-a-šur pá-qí-id IGI ú-ra-a DUMU ma-na-na IGI ṣí-lu-lu DUMU ú-ku IGI a-mur-a-šur DUMU i-dí-a-šur,,"A tablet concerning 3 minas 15 shekels of silver, the debt of Anuli, has been entrusted to Agiya son of Puzur-Aššur."
c04b0d3a-4011-4c04-b006-2b93e62b42a5,,a-na a-lá-ḫi-im qí-bi-ma um-ma SIG₅-pí-a-šur MAN-a-šur ú ṣí-li-a-ma a-dí DUMU ḫi-na-a ša ta-áš-pu-ra-ni a-na-kam DUMU ḫi-na-a ni-iṣ-ba-at-ma um-ma né-nu-ma KÙ.BABBAR ša a-lá-ḫi-im šu-qúl um-ma šu-ut-ma a-ni-na a-na kà-ni-iš ḫa-ra-šu KÙ.BABBAR i-ša-qal-šum a-lá-ḫi-im a-na-ku na-kam ni-iṣ-ba-at-ma um-ma,,"To Ali-ahum from Damiq-pī-Aššur, Puzur-Aššur and Ṣilliya: With respect to hinnaya’s son about whom you wrote, we seized hinnaya’s son here and said: Pay Ali-ahum’s silver! He answered: Annina is on his way to Kanesh. Annina will pay him the silver in Kanesh. Have Annina pay you the silver there. We questioned Annina, saying: About the silver, is it you who will pay? Annina answered: Do not seize anything from Išma-Aššur. It is I who will pay the silver in Kanesh to Ali-ahum. With respect to Kukkulānum about whom you wrote, we seized him here and said: He gave you ½ mina of silver of his votive offerings. Pay the silver and the purchases made."
c076891e-9529-4ff1-aa39-f281dfe49361,,24 ⅓ ma-na KÙ.BABBAR ù ša 3 TÚG 1 ma-na 7 ½ GÍN <gap> ša ANŠE <gap> ša 12 TÚG 4 ma-na ša 1 TÚG ku-ta-nim ša ku-ni-lim 11 GÍN e-la-ma 23 ⅚ ma-na ú ša 3 TÚG 1 ma-na šu-ku-bu-um 1 ma-na 15 GÍN ḫi-na-a i-na-pá-al <gap> e-la-ma <gap> 2 ma-na 10 GÍN šu-ku-bu-um i-na-pá-lam iš-tù ni-ip-lá-tum ša ḫi-na-a ú šu-ku-bi₄-im ba-at-qá-ni ⅔ ma-na 2 GÍN a-na kà-ri-im a-na-pá-al,,"24 ⅓ minas of silver and 1 mina for 3 textiles, 7 ½ shekels for a donkey, for 12 textiles 4 minas, for 1-textile of Kūn-ilum 11 shekels-Elamma. 23 ⅚ minas and 1 mina for 3 textiles-Šu-Kūbum. 1 mina 15 shekels will balance <gap> Elamma <gap> 2 minas 10 shekels Šu-Kūbum will balance to me. After the balance payments by hinnāya and Šu-Kūbum have been deducted I will balance 42 shekels to the colony."
c0944669-25ba-4ed3-8e48-6e7f307f0f6a,,1 GÚ 20 ma-na URUDU SIG₅ ša tí-iš-mur-ur-na a-na šu-zu-zu aḫ-bu-ul-šum URUDU ša-bu-ra-am ú-ta-ra-am IGI en-na-sú-in DUMU uš-ḫa-dí,,I owe 1 talent 20 minas of good copper from Tišmurna to Šuzuzu.
c0aaa098-b5c1-45a0-a8ed-8ac9375c1a31,,kà-ru-um kà-ni-ìš dì-nam i-dì-in-ma ša-lim-a-šùr ù DUMU a-mur-IŠTAR ší-bi-šu-nu i-šé-e-ú-ma a-na ITU.10.KAM a-le-e i-ma-gu₅-ru-ni e-ta-wu ITU.1.KAM kán-wa-ar-ta-an li-mu-um ku-bi-e-a,,"The Kanesh colony has passed a verdict, stating that Šalim-Aššur and Amur-Ištar’s son shall seek out their witnesses, and within 10 months they shall negotiate where they agree. Month Kanwartan, eponymy Kūbiya."
c0b6557c-3836-4f43-b344-db63f8b99eae,,1 ½ GÚ ⅔ ma-na 5 GÍN AN.NA iš-tù ni-is-ḫa-tim ni-dí-nu ni-is-ni-iq 11 ½ GÍN.TA KÙ.BI 7 ⅚ ma-na 3 ½ GÍN 37 ku-ta-nu 11 ½ GÍN.TA KÙ.BABBAR-áp-šu-nu 7 ma-na 5 ½ GÍN ŠÀ ša 2 ku-ta-ni ⅓ ma-na 3 GÍN KÙ.BABBAR a-šùr-be-el-a-wa-tim i-ša-qal ŠU.NÍGIN 15 ma-na LÁ 1 GÍN KÙ.BABBAR ṣa-ru-pu-um iš-tí DUMU i-sú-rik₁₃,,We checked 1 ½ talent ⅔ minas 5 shekels of tin after we gave the import duty.
c0ca489f-8a7b-4021-ba9f-d52f1a92dfed,,a-na en-um-a-šùr qí-bi-ma um-ma lá-qé-ep-ma 20 2 GÚ SÍG.ḪI.A šé-ep-IŠTAR ù ša-lim-ar-dí ú-sá-ni-qú-ni-a-tí ù 94 maš-ki im-nu-ú ½ ma-na KÙ.BABBAR ku-nu-ki-ni a ma-lá tí-ir-tí-kà šé-ep-IŠTAR ú ša-lim-ar-dí na-áš-ú-ni-kum ú 10 ANŠE ṣa-lá-mì ú ú-nu-sú-nu i-ra-dí-ú-ni-kum 1 ma-na URUDU a-na qá-tí-šu-nu ni-dí-in,,"To Ennam-Aššur from Lā-qēp: Šēp-Ištar and Šalim-wardī checked 22 talents of wool for us, and they counted 94 fleeces. In accordance with your instructions Šēp-Ištar and Šalim-wardī bring you ½ mina of silver. They also lead 10 black donkeys and their harness to you. We gave 1 mina of copper for their expenses."
c123d89e-9e69-4523-874b-052f4eb885cc,,⅔ ma-na 2 ⅚ GÍN KÙ.BABBAR i li-bi₄-šu-nu a-ḫu-ur,,42 ⅚ shekels of silver is still due by them
c127c66b-8637-4fe6-8ae9-30861082e4eb,,a-na en-nam-a-šur qí-bi₄-ma um-ma a-lá-ḫu-um ù a-mur-IŠTAR-ma lá li-bi i-li-ma a-bu-ni me-et lá šál-ma-a-šur a-bu-ni a-ta a-bu-ni a-ma-kam a-na tí-ir-tí a-bi₄-ni i-ḫi-id-ma za-ki-i a-ni-ša-am mì-ma tí-ir-tí a-bi₄-ni lá tù-pá-na-am a-na-kam iš-té-en ù ší-na i-na um-me-a-ni-ni wa-áš-bu a-bu-ni a-ta be-el-ni a-ta za-ki,,"To Ennam-Aššur from Ali-ahum and Amur-Ištar: Sadly, our father has died. It is not Šalim-Aššur who is our father, it is you who are our father. Take care there of our father’s instructions and clear up the affairs. You shall not transfer any consignment of our father’s to this place. One or two of our investors are staying here. Our dear father and lord, clear it up."
c17a5fe5-6762-43c9-a9da-a3b51a1dfedb,,i-nu-mì i-dí-a-bu-um a-na a-lim{ki} i-lu-ku 2 ma-na KÙ.GI i-na na-ru-qí-šu KI um-me-a-ni-šu šu-mì i-ku-pí-a-šùr i-la-pá-at KÙ.BABBAR ša-bu-ú 4 ma-na KÙ.BABBAR ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu KI wa-ar-ki-ú-tim ú-šé-ba-lam GÁN-lam a-dí a-lim{ki} a-šu-mì ku-ra e-tí-iq lu-qú-sú iš-tù a-lim{ki} a-šu-mì ki-lá-li-ma GÁN-lam e-tí-qám IGI a-ku-za IGI šu-a-nim i-nu-mì i-dí-a-bu-um a-na a-lim{ki} i-lu-ku qá-dí na-ru-qí-šu-ma e-tí-iq,,"When Iddin-abum goes to the City he will book 2 minas of gold in his joint-stock capital together with his investors in the name of Ikūn-pī-Aššur. He has been paid the silver. 4 minas of silver, its import duty added, its transport tariff paid for, he will send with the next transport. It will pass overland until the City in Kura’s name. The goods purchased will pass overland from the City in the names of both. Witnessed by Akuza, by Šu-Anum. When Iddin-abum goes to the City it will go along together with his joint-stock investments."
c19f345f-7459-4bd8-a6ea-a2393c656520,,<gap> i-na ṣí-ba-at ṭup-pí-im <gap> 12 ma-na <gap> ḫa-bu-lá-ku ú iš-ta-<gap> mì-nam lá-dí-na-kum,,<gap> on the additional tablet <gap> I owe 12 minas of <gap> What shall I give you?
c1a10c5b-0edc-4679-8774-937bab939004,,um-ma en-nam-a-šur-ma ù da-dí-a-ma a-na e-lá-ma qí-bi₄-ma 30-ma-na KÙ.BABBAR ša {d}a-šur-SIPA ub-lá-ni ni-is-ḫa-sú DIRI 2 GÚ 10 ma-na AN.NA ku-nu-ki 25 ma-na AN.NA qá-tim 14 ¼ GÍN.TA 10 ⅚ ma-na 3 GÍN KÙ.BABBAR it-ba-al 85 TÚG.ḪI.A 5 ⅚ ma-na ù 7 GÍN KÙ.BABBAR it-bu-lu 4 ANŠE ṣa-la-mu 1 ma-na 13 GÍN KÙ.BABBAR it-bu-lu 10 ⅓ GÍN KÙ.BABBAR ú-nu-ut ANŠE 9 GÍN KÙ.BABBAR wa-ṣí-tám 3 GÍN KÙ.BABBAR ša sá-e-tim 30 ma-na KÙ.BABBAR ša a-šur-SIPA ub-lá-ni 1 ⅓ GÍN ù 3 ŠE.TA té-ṣú-bu ⅔ ma-na ½ GÍN KÙ.BABBAR ni-dí-in ⅓ ma-na KÙ.BABBAR be-ú-lá-at kur-ub-IŠTAR 2 GÍN KÙ.BABBAR lu-bu-šu 3 TÚG.ḪI.A ša kur-ub-IŠTAR 1 TÚG ša da-dí-a 1 TÚG ša en-nam-a-šur mì-ma a-nim a-šur-SIPA na-áš-a-ku-um ší-tí KÙ.BABBAR iš-tí wa-ar-ki-ú-tim nu-šé-ba-lá-kum,,"Thus Ennam-Aššur and Dadiya, say to Elamma: 30 minas of silver that Aššur-rē’ī brought here, its excise added, (thereof): 2 talents 10 minas of tin under seals (and) 25 minas of tin for expenses at 14 ¼ shekels : 1 cost 10 minas and 53 shekels of silver. 85 textiles cost 5 minas and 57 shekels of silver. 4 black donkeys cost 1 mina and 13 shekels of silver, 10 ⅓ shekels of silver the harness of the donkeys, 9 shekels of silver export tax, 3 shekels of silver for <gap> The 30 minas of silver that Aššur-rē’ī brought entailed additions of 1 shekel 63 grains per (mina, so that) we paid 40 ½ shekels of silver. 20 shekels of silver the working capital of Kurub-Ištar, 2 shekels his clothing allowance; 3 textiles of Kurub-Ištar, 1 textile of Dadiya, 1 textile of Ennam-Aššur. All this Aššur-rē’ī is bringing to you. (What we will buy with) the rest of the silver we will send you with a later caravan."
c227c990-44a9-41d6-81f3-243b1ef86e2b,,1 ½ GÍN KÙ.BABBAR a-na a-šur-ma-lik 1 GÍN a-na ba-ba-a-a <gap> GÍN a-na šu-ku-bi₄-im <gap> i-nu-mì a-na a-lim{ki} i-li-ku-ni a-na ni-qé-šu-nu a-dí-in,,1 ½ shekel of silver for Aššur-malik;
c22e7919-5128-4cff-819b-185bcc50d59d,,en-um-a-šur a-na i-na-aḫ-DINGIR iṣ-ba-at-ni-a-tí-ma um-ma en-um-a-šur-ma a-na i-na-aḫ-DINGIR-ma a pu-tí a-lá-ḫi-im a-ḫi-a <gap> a pu-tí a-ḫi-a lu ta-za-za-am lá ta-du-ki ú lá ta-<gap> mì-ma ú-la ḫa-bu-lá-kum ú-lá ša-qú-ra-kum a-dí ma-lá ú ší-ni-šu <gap>-am gám-ri <gap> ra-bi₄ <gap> ga <gap> qá-tí lá a-bi a-ta <gap> ma <gap> a-we-lu a-ni <gap> ú iš-tù <gap> nim ta-ma <gap> ma <gap> i-na <gap> im a-ma-ḫa-aṣ <gap> da-mu-kà <gap> ša ni-iš a-lim{ki} kà-i-lá a-na a-lim{ki} ù bé-li-a a-wa-tí bi-lá IGI a-šur-iš-tí-kál DUMU sú-kà-li-a IGI a-ta-ta DUMU <gap>,,"Ennam-Aššur seized us against Inah-ilī, and Ennam-Aššur said as follows to Inah-ilī: In front of Ali-ahum, my brother, yes, in front of my brother you must stand. Do not kill me and do not <gap> I do not owe you anything; I am not held in esteem by you. Once or twice <gap> your blood-money <gap> Keep in mind what was sworn by the City! Bring my case before the City and my lord. Witnessed by Aššuriš-tikal son of Sukalliya, by Atata son of <gap>"
c239b87d-5f27-4254-816d-e37e8a173564,,i-na a-wa-at {d}IM mì-ḫu-um ù sá-as-qí-um,,By Adad’s order: mihhu-beer and flour offerings.
c2609f8b-ae5b-45b8-b074-02b850553da7,,4 ⅓ ma-na 5 GÍN.TA AN.NA bi₄-il₅-tám a-dí za-al-pá ik-šu-dam ⅔ ma-na 5 GÍN AN.NA ta-ší-a-tum ša ša-du-im 4 ma-na AN.NA ni-is-ḫa-tum ša É.GAL i-na ša i-sú-rik₁₃ ša i-ri-šum ub-lá-ni a ma-lá ṭup-pì-šu ú-sà-ni-iq-šu-ma bi₄-il₅-tum 2 ½ ma-na im-ṭí i-na AN.NA ša šé-ep i-ri-ší-im 2 ⅓ ma-na AN.NA i-na i-šé-ra-tim ša É a-lim{ki} i-tí-ra-ma ša-lim-a-šur il₅-qé-šu IGI i-sú-ri-ik IGI i-ri-ší-im,,"4 ⅓ minas 5 shekels accrued (as fees) until Zalpa on each talent of tin; ⅔ mina 5 shekels of tin were the cost of carriage in the mountains; 4 minas of tin: the import duty of the palace-from Issu-arik’s goods that Irišum brought. I checked it in accordance with his letter, and 2 ½ minas were missing on each talent. Of the tin transported by Irišum 2 ⅓ minas of tin from the of the City Hall was in excess, and Šalim-Aššur took it. Witnessed by Issu-arik, witnessed by Irišum."
c263f133-0006-48ba-8611-49290bc396ff,,KIŠIB a-ba-ba a-na a-lá-ḫi-im DUMU šál-ma-a-šur,,Seal of Ababa; to Ali-ahum son of Šalim-Aššur.
c2f7be6d-bd91-41aa-994e-bda90458437b,,ni-kà-sí ma-aḫ-ri-ni i-dí-a-bu-um ù ša-lim-a-šùr i-sí-ú a-na mu-lá-a 10 ma-na KÙ.GI ší-ip-kà-at i-sú-rik₁₃ ša a-na ša-lim-a-šùr ša-ap-ku É áš-du ù wa-ar-kà-sà i-dí-a-bu-um ki-ma i-sú-rik₁₃ a-na ša-lim-a-šùr i-dí-in É áš-du ù wa-ar-kà-sà ša ša-lim-a-šùr IGI lá-qé-ep IGI a-ku-za a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in,,"Iddin-abum and Šalim-Aššur settled accounts with us as witnesses. As compensation for 10 minas of gold, Issu-arik’s investment that had been invested in Šalim-Aššur, Iddin-abum gave on behalf of Issu-arik Ašdu’s house and its legacy to Šalim-Aššur. Ašdu’s house and its legacy belongs to Šalim-Aššur. Witnessed by Lā-qēp, by Akuza. The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur’s dagger."
c303e825-8e2c-4a8f-8cc3-8bbe54f4e067,,um-ma ku-du-du-ma a-na mu-za ù en-nam-a-šur qí-bi₄-ma 17 ma-na URUDU ší-kam a-na kà-na-a kà-ṣa-ri-ni a-dí-in-ma pu-úz-ra-am i ṣa-at a-ma-kam ṣa-ba-sú-ma 2 ½ ma-na.TA a KÙ.BABBAR ṣa-ba-at-ma KÙ.BABBAR ša-áš-qí-il₅-šu 1 ma-na ni-ga-li ku-nu-ki-a a-na mu-za a-šur-GAL na-ší 2 GÍN KÙ.BABBAR ku-nu-ki-a pì-it-ḫa-na ub-lá-ku-um a-ḫa-ma 5 ⅔ ma-na URUDU SIG₅ ig-ri-šu šu-a-tí-ma a-dí-šu-um a-na en-nam-a-šur qí-bi₄-ma AN.NA-ki-ma ni-iṣ-ba-at-ma 7 ma-na KÙ.BABBAR nu-ša-ak-ni-ik a-na a-lu-a-ma ni-ip-qí-id a-ṣé-ri-kà ù a ší-bu-tí KÙ.BABBAR a-ma-kam i ri-iš ṭup-pì-a <gap>,,"From Kududu to Muza and Ennam-Aššur: I gave 17 minas of copper to our harnessor Kanaya but he has gone into hiding. Seize him there and take hold of 2 ½ minas of silver (per talent) and make him pay the silver. Aššur-rabi brings 1 mina of sickles under my seal for Muza. Pithana has brought you 2 shekels of silver under my seal; further, I gave 5 ⅔ minas of good copper as his salary to him as well. To Ennam-Aššur: We seized my own tin and had 7 minas of silver sealed. We entrusted it to Aluwa; for you and for the witnesses the silver there <gap> as soon as you have my tablet <gap>"
c3289c64-ada5-448c-983a-29b0c2ba72fc,,20 2 GÚ SÍG.ḪI.A 94 maš-ku 10 ANŠE.ḪI.A ṣa-lá-mu a-ḫa-ma 12 ú-kà-pu ša qá-ra-bi-tim ú ú-nu-sú-nu mì-ma a-nim ku-nu-ki-a a-na ša-lim-ar-dí ù šé-ep-IŠTAR áp-qí-id a-ḫa-ma 8 GÍN AN.NA 40 sí-pá-ra-tim 10 šé-ni-in ša ṣú-ùḫ-ri-im lu ša sí-ni-iš-tim 8 ma-ar-šu 10 mu-uš-ṭá-tum 2 ša ta-as-kà-ri-ni 50 ki-bu-na-nu ša ⅓ GÍN e-ba-du-ni 6 ku-li-ta-nu ú ša ⅓ GÍN du-ug-li mì-ma a-nim a-na qá-tí-šu-nu a-dí-in,,"22 talents of wool, 94 hides, 10 black donkeys, further 12 saddle-cloths from inside the house plus their harness-all this under my seal I entrusted to Šalim-wardī and Šēp-Ištar. Further, 8 shekels of tin, 40 bronze pins, 10 pairs of shoes, for children and for women, 8 straps, 10 combs (2 of boxwood), 50, worth ⅓ shekel, 6-vessels and for ⅓ shekel-all this I gave for them to dispose over."
c3cbcb45-835e-4139-a6e2-ced1d7882bca,,<gap>-na GÍR ša a-šur iṣ-ba-at-ma a-šur-ma-lik DUMU {d}UTU-na-ṣí-ir pí-šu iš-me a-šur-ta-ak-lá-ku DUMU a-<gap> tap-pá-ú-šu,,<gap> na seized Aššur’s dagger and Aššur-malik son of Šamaš-nāṣir heard his statement. Aššur-taklāku son of A <gap> was his (absent) partner.
c3cbddd4-9d34-45b2-a6bd-7aae1bc63622,,KIŠIB ì-lí-áš-ra-ni DUMU a-šur-DU₁₀ KIŠIB šu-sú-in DUMU da-dí-im KIŠIB e-nu-bé-lúm ša ší-tí ša ḫu-bu-ul ir-ma-a-šur i-na ITU.1.KAM bé-el-tí-É.GAL li-mu-um ša qá-té a-šur-na-da a-na <gap> nim i-ša-qal šu-ma lá iš-qúl 1 ½ GÍN.TA 1 ma-na-um ki-ma a-wa-at kà-ri-im ṣí-ib-tám i-na ITU.KAM-im ú-ṣa-áb,,"Seal of Ilī-ašranni, son of Aššur-ṭāb, seal of Šu-Suen, son of Dadum, seal of Ennam-Bēlum, of the remainder of the debt of Ir’am-Aššur. In month 1, eponymy of the successor of Aššur-nādā, to within <gap> he will pay, If he does not pay 1 ½ shekels per mina, in accordance with the regulation of the colony he will add as interest per month."
c405b898-7776-461e-ab0d-b80f4280f52e,,KIŠIB ḫa-nu-nu-DUB.SAR li-ip-tí-IŠTAR DUMU lá-li-im ù ú-ṣur-ša-IŠTAR a-na a-la-ḫi-im DUMU šál-ma-a-šur,,"Seal of hanunu, scribe, of Lipit-Ištar son of Lālum and of Uṣur-ša-Ištar; to Ali-ahum son of Šalim-Aššur."
c4086676-7cc4-4c23-aeff-3990c0bfcf5a,,3 GÍN KÙ.BABBAR a-gi-a na-áš-a-ki-im 3 GÍN KÙ.BABBAR PUZUR₄-a-šùr na-áš-a-ki-im a-na IŠTAR-lá-ma-sí qí-bi₄-ma ší-im pí-ri-kà-ni iš-tí ṣú-ḫa-ri-ku-nu,,Agia brings you 3 shekels of silver. Puzur-Aššur brings you 3 shekels of silver. To Ištar-lamassī: The proceeds from the (will come) with your servant.
c43894d2-648d-4dad-bc90-06510080c239,,1 ma-na KÙ.BABBAR a-na a-šur-ma-lik dí-in-šu-ma i-na ša na na-ru-qí-im i-na ša li-bi₄-ni nu-ṣa-ḫa-ar 2 ma-na KÙ.BABBAR a-na ta-ad-mì-iq-tim a-na ku-da-nim i-dí-in ½ ma-na KÙ a-na ku-lu-ma-a <gap> 10 GÍN a-na ra-qí-tim ša lá-ma-sí,,Give 1 mina of silver to Aššur-mālik and we will deduct it from the assets of the joint-stock capital that we control. Give 2 minas of silver as a free loan to Kudānum; ½ mina of silver for Kulumāya <gap> ; 10 shekels for a thin textile of Lamassī.
c4509217-0fed-4328-8bc6-fb9fb41f229e,,15 GÍN KÙ.BABBAR i-na li-bi₄ i-ri-ší-im DUMU a-mur-{d}UTU iš-tù ḫa-mu-uš-tim ša i-na-a DUMU e-lá-li ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb,,15 shekels of silver is owed by Irišum son of Amur-Šamaš. Reckoned from the week of Innaya son of Elāli he will add interest in accordance with the rule of the colony.
c45f0b9e-0e0c-4d20-aded-91fd0587928c,,a-na ša-zu-a ša-lim-ma ú bi-ta-a <gap>,,"To Šazua, Šalimma and Bitaya <gap>"
c480f93e-7128-487d-a75f-22b22ca0062e,,um-ma e-la-ma ù a-šur-dan-ma a-na a-mur-IŠTAR a-šur-na-da ù ku-ni-lim qí-bi₄-ma 7 ma-na 12 GÍN KÙ.BABBAR i-dí-IŠTAR ub-lam nu-sà-ni-iq-šu-ma 7 GÍN im-ṭí 13 GÍN i ma-sà-im im-ṭí 1 ½ ma-na KÙ.BABBAR a pá-ni IŠTAR-pì-lá-aḫ ra-dí ú-nu-tim ša ḫi-na-a nu-šé-bi₄-il₅ 1 ½ ma-na KÙ.BABBAR a-na DUMU a-ḫa-tim ra-dí ú-nu-tim ša ku-ni-lim nu-šé-bi₄-il₅ 1 ma-na a-na bur-sú-in ra-dí ú-nu-tim ša DAM.GÀR-ri-im e-lá-ma ú-šé-bi₄-il₅ ½ ma-na a-na a-šur-dan ra-dí ú-nu-tim ša ḫi-na-a e-lá-ma-ma ú-šé-bi₄-il₅ ½ ma-na 3 GÍN KÙ.BABBAR a-na i-dí-sú-in kà-ṣa-ar kàr-wa-a i-na a-wa-tim i-bu-ni-a-tí-ma ni-dí-šum ša ni-ip-lá-tim ša ILLAT-at a-šur-iš-ta-kál DUMU sú-kà-li-a ù 10 GÍN KÙ.BABBAR ša li-bi₄-šu a-ni-pì-il₅-tí-šu-ma e-ta-kál kà-ṣa-ru-um ša ḫi-na-a ša iš-tù a-lim{ki} is-ri-da-ni 3 TÚG-tí-šu a-na bé-ú-lá-tí-šu ú-ša-qí-il₅-ni-a-tí-ma 4 GÍN 22 ½ ŠE KÙ.BABBAR ni-pu-ul-šum ⅓ ma-na ½ GÍN KÙ,,"Thus Elamma and Aššur-dān, say to Amur-Ištar, Aššur-nādā, and Kūnilum: 7 minas 12 shekels of silver Iddin-Ištar brought here. We checked it and it was 7 shekels less, 13 shekels loss by purifying. We sent 1 ½ mina silver to meet Ištar-pilah, the transporter of hinnāya; 1 ½ mina of silver we sent for the son of Ahātum, the transporter of Kūn-ilum. Elamma sent 1 mina for Būr-Suen, the transporter of the ; ½ mina of silver for Aššur-dān, the transporter of hinnāya. Elamma also sent; 33 shekels of silver for Iddin-Suen, the harnesser of Karwāya-we gave it to him because he over us in a conflict,-from the balance payment of the caravan of Aššuriš-tikal, son of Sukkalliya, and 10 shekels of silver he owes, (for) he used it for his own balance payment. As for hinnāya’s harnessor who took care of the transport from the City, he (hinnāya) paid us (for) his 3 textiles, his working capital, and we balanced him 4 1 8 shekels of silver. 20 ½ shekels of silver for fodder for hinnāya’s donkeys, we fed (them) this fodder. 11 shekels of silver (and) 1 mina of tin we gave to Ilī-uṣranni for his expenses. 8 shekels of silver for Būr-Suen; we settled accounts with him and gave it to him in the name of hinnāya and the . 5 shekels of silver for we sent to Ištar-pilah, the transporter of hinnāya. 49 shekels of silver of hinnāya Elamma paid; 11 shekels he paid out of his own means and 1 mina of silver he sent under his seal to Iddin-Suen, the transporter of hinnāya. Separately 3 shekels of silver of the tithe hinnāya owes to Elamma."
c48742c4-d653-4f11-a208-fda65eeecdb5,,a-na ku-ku-zi-a lá-qé-ep ù a-na-a-na qí-bi-ma um-ma en-um-a-šùr-ma a ma-la ú-ša-ḫi-zu-ku-nu-tí-ni šu-ma a-lu-wa ù a-šé-e iš-tù ḫa-na-ak-na-ak i-ta-ṣú-nim ma-lá KÙ.BABBAR ú-šé-ri-ú-ni-ni pí-ri-kà-ni na-ar-bu-tim ú-lá ší-ma-am ša ki-ma ta-da-ga-lá-ni-ma KÙ.BABBAR 1 GÍN e-li-ú ša-ma-ma a-dí a-lá-kà-ni ší-mu-um li-ib-ší ḫa-ra-ni i-ṣé-er ḫu-ur-ší-a e-ku-nu li-li-ik,,"To Kukuziya, Lā-qēp and Anna-anna from Ennam-Aššur: As I instructed you, if Aluwa and Aše’e have left hanaknak, then buy soft for what silver they conduct; or make the best purchase you can see will realise every shekel of silver, and until I come the purchase should remain. I am on my way. Keep an eye on my store-room."
c50cc90f-6e8d-4c44-b75b-2c9a268b8938,,um-ma i-ku-pí-a-ma a-na en-um-a-šùr i-dí-a-bi-im ù lá-qé-ep qí-bi-ma 10 ma-na KÙ.BABBAR ku-nu-ki-a en-um-a-šùr na-áš-a-ku-nu-tí a-ṣé-er 40 ma-na AN.NA ša en-um-a-šùr ú-šé-ba-lá-ni ú i-na KÙ.BABBAR-pí-a ša 2 ma-na AN.NA-ak-šu a-ṣé-er ma-na-im ša-a-ma a-dí <gap> ší-mì ta-ša-a-ma-ni AN.NA na-ší-ra-ma iš-tí pá-ni-im-ma šé-bi-lá-nim a-dí a-lá-ak ṣú-ḫa-ri-a ší-tí KÙ.BABBAR-pí-a sà-áp-tí-ni <gap>-bi SIG₅ ša tal-ḫa-at pì-ri-kà-ni na-ar-bu-tim ší-ma-am ša ba-lá-ṭí-a ša-ma-nim-ma šé-bi-lá-nim e-ma-ri-šu a-na <gap> i ša-tim iš-tí tám-kà-ri-a ú <gap> a-na <gap> iḫ-da-ma <gap>,,"From Ikūn-pīya to Ennam-Aššur, Iddin-abum and Lā-qēp: Ennam-Aššur brings you 10 minas of silver under my seal. In addition to 40 minas of tin which Ennam-Aššur will send, add my silver and buy worth 2 minas of his tin-in addition to the one mina, and until you will make purchases for me <gap> , set aside the tin and send it as soon as possible. Until my servant arrives, with the rest of my silver make a profitable purchase of good from Talhat, (and) soft and send them to me. His donkeys <gap> per year together with my customers <gap>"
